window,outer_fold,train_years,test_years,time_bin_left,time_bin_right,time_bin_mid,score_diff_cell,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_catboost_raw,tau_xgb_raw,tau_lgbm_raw,tau_std_across_models,tau_sign_agree_ratio,n,shown_in_figure
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,-7,0.0033591622748618097,0.0033591622748618097,-0.002576929228754177,0.0070451481294054935,0.005609267923934112,-0.0005280234,0.01097499,0.0073970687,0.014799088985879906,0.8611111111111112,36,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,-6,0.0013296453770924993,0.0013296453770924993,-0.0002741454778092963,0.007103383296858248,-0.002840301687771453,0.0010138788,0.011058099,-0.0034802523,0.015560452719641795,0.8738738738738739,37,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,-5,0.0002730041579364803,0.0002730041579364803,-0.00450497512407647,0.009683747379385824,-0.004359759781499915,-0.0018190078,0.014740604,-0.005436285,0.017167942067985446,0.8817204301075269,31,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,-4,-0.01151405529156048,-0.01151405529156048,-0.01621161404492725,-0.0037578071041069767,-0.014572744725647213,-0.00965756,-0.004442187,-0.01858369,0.017946932219760084,0.90625,32,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,-3,-0.012066435976565603,-0.012066435976565603,-0.012930774204774575,0.001787380669861176,-0.02505591439478341,-0.0074607697,0.003471494,-0.03207891,0.014975600111454537,0.8518518518518519,27,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,-2,-0.005646138338727569,-0.005646138338727569,-0.007737837085598007,0.003251466129017239,-0.01245204405960194,-0.0039836736,0.005560928,-0.015853664,0.014755699527309084,0.875,32,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,-1,0.005744421338808635,0.005744421338808635,0.013846223349974622,0.007181358421636645,-0.003794317755185361,0.010468621,0.01116938,-0.0047083786,0.007990123274862922,0.7719298245614035,38,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,0,-0.005275604654212454,-0.005275604654212454,-0.011594141964646268,-0.007461321223108695,0.0032286492251176013,-0.006565785,-0.009727567,0.0043324446,0.008362978947590813,0.7708333333333333,16,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,1,0.0019340916525847018,0.0019340916525847018,-0.006004201091622229,0.007464901928364227,0.0043415741210121065,-0.0028228622,0.011574031,0.005765138,0.007846648496495323,0.76,25,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,2,-0.012860745049769553,-0.012860745049769553,-0.03662995524131516,0.0036451876854164877,-0.00559746759340999,-0.023329308,0.0061228187,-0.007029614,0.006691709582143042,0.7142857142857143,14,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,3,-0.012895197348791838,-0.012895197348791838,-0.030503129118075893,-0.0005918549915100966,-0.007590607936789524,-0.0192269,7.602519e-05,-0.009595429,0.005976063803290023,0.888888888888889,21,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,4,-0.011496894955631816,-0.011496894955631816,-0.03234648289449022,0.0019404415103061816,-0.004084643482711413,-0.020461176,0.003689931,-0.0050821216,0.010639049024137218,0.6888888888888888,15,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,5,-0.010227141946862323,-0.010227141946862323,-0.02597458558317533,0.0009671011899902248,-0.005673941447401866,-0.01619467,0.002300852,-0.0071280603,0.010437120380620018,0.7333333333333333,15,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,6,-0.009030183817890905,-0.009030183817890905,-0.02106913807596468,-0.0012711422181333255,-0.004750271159574711,-0.012910071,-0.00089340314,-0.005938999,0.00548501962836706,0.9444444444444443,12,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,7,-0.015315290902518536,-0.015315290902518536,-0.03803553047911544,-0.0030472377063691437,-0.00486310452207102,-0.024270458,-0.003428115,-0.0060842517,0.009000236179392234,0.9333333333333333,10,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,8,-0.014541283267556968,-0.014541283267556968,-0.033774181912829535,-0.003464759969618846,-0.006384907920222517,-0.021417137,-0.004023972,-0.008043303,0.006266858503816183,1.0,5,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,9,-0.01164351714230075,-0.01164351714230075,-0.026092977570549895,-0.002913178036807753,-0.005924395819544604,-0.016273942,-0.003236795,-0.007450476,0.008443593252371007,0.9583333333333333,8,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,18,21,19.5,10,-0.011027271635457293,-0.011027271635457293,-0.025273550881422562,-0.002290159440662493,-0.005518104584286821,-0.015725268,-0.002347669,-0.006927448,0.008626592538921228,0.9,10,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-10,-0.0018279894815413228,-0.0018279894815413228,-0.018988458377289612,0.009676334846888469,0.0038281550857771746,-0.011516885,0.014730025,0.0051042023,0.018460607687158587,0.9365079365079365,21,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-9,-0.0018606281695491547,-0.0018606281695491547,-0.022725060909682588,0.010893172999724261,0.006250003401310865,-0.014018847,0.016466606,0.008221902,0.01666446593940179,0.8585858585858586,33,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-8,-0.008902414868380336,-0.008902414868380336,-0.030139970096928037,0.006416910511710473,-0.0029841850199234417,-0.018983735,0.010078415,-0.0036654763,0.0125343571791867,0.813953488372093,43,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-7,0.001969657788341594,0.001969657788341594,-0.002689558911860917,0.005300742818461851,0.0032977894584238477,-0.00060343824,0.0084855035,0.0044214507,0.01694864581526854,0.9523809523809523,42,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-6,-0.0035365111313743268,-0.0035365111313743268,-0.005692215776380058,0.005337311192086485,-0.010254628809829408,-0.0026139626,0.008537692,-0.0130248815,0.01588382609595254,0.8758169934640523,51,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-5,-0.0010279820299927338,-0.0010279820299927338,-0.004779883012053081,0.011364880589711307,-0.009668943667636428,-0.0020030811,0.017139792,-0.012270917,0.0130773328127615,0.8,20,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-4,-0.013508036571932995,-0.013508036571932995,-0.02367764994256576,-0.0005490138068122756,-0.016297445966420954,-0.0146566825,0.00013716496,-0.020803936,0.01534865527977779,0.8541666666666666,32,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-3,-0.018752769792333947,-0.018752769792333947,-0.020366822220332162,0.001815824724429437,-0.03770731188109912,-0.012439812,0.0035120873,-0.048365336,0.01500571022043851,0.8395061728395062,27,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-2,-0.01221997929058464,-0.01221997929058464,-0.01598847699620538,0.006430209357252417,-0.027101670232800964,-0.009508152,0.010097395,-0.03471246,0.012027754973806416,0.7777777777777777,24,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,-1,-0.008615939125007155,-0.008615939125007155,-0.015463329601438503,0.010574631126733416,-0.02095911890031638,-0.009156522,0.016012006,-0.026805013,0.009779134556087551,0.6666666666666666,34,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,0,-0.01081607349629435,-0.01081607349629435,-0.02205059730924931,-0.008238288493656161,-0.0021593346859775826,-0.013567238,-0.010836398,-0.002603628,0.008448244504140391,0.8933333333333333,25,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,1,-0.002526672841379556,-0.002526672841379556,-0.01651413629739069,0.006501406633116508,0.002432711140135515,-0.0098601235,0.010199003,0.0033078159,0.007891690022711052,0.7647058823529411,17,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,2,-0.015187130798372115,-0.015187130798372115,-0.04200847646048318,0.002418980400303764,-0.0059718963349369315,-0.026930671,0.0043728664,-0.007511624,0.009263315518789632,0.7179487179487178,26,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,3,-0.01661604680458845,-0.01661604680458845,-0.04188390777409609,-0.0004111997774628388,-0.007553032862206425,-0.026847262,0.00033384294,-0.009547058,0.0073843938087777075,0.8518518518518517,18,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,4,-0.008460591767649163,-0.008460591767649163,-0.023725174044460322,0.002236902982731285,-0.003893504241218452,-0.014688503,0.004113019,-0.0048360634,0.006731774571092089,0.6851851851851851,18,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,5,-0.011819587162727576,-0.011819587162727576,-0.030849653745483027,0.00027388276639325266,-0.004882990509092953,-0.019458925,0.001311542,-0.0061098514,0.006935315681276887,0.8484848484848485,11,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,6,-0.012433324630546637,-0.012433324630546637,-0.03117122308848812,-0.0015469160663886795,-0.004581834736763111,-0.019674242,-0.0012869672,-0.005722167,0.006169787811115629,0.9583333333333333,8,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,7,-0.019403801810277,-0.019403801810277,-0.051185520442451046,-0.002350130601346017,-0.004675754387033935,-0.03307545,-0.0024332553,-0.0058430717,0.009256188429506622,0.9523809523809523,7,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,8,-0.013143687246261063,-0.013143687246261063,-0.03048840389209361,-0.0031827982506372685,-0.005759859596052306,-0.01921704,-0.003621577,-0.0072386647,0.008494486538152065,0.9333333333333333,10,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,9,-0.011863342602539241,-0.011863342602539241,-0.027169005710966785,-0.0028187625130206787,-0.005602259583630267,-0.01699443,-0.0031020523,-0.0070357826,0.006541491296941308,1.0,6,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,21,24,22.5,10,-0.015156718853416894,-0.015156718853416894,-0.03516533081289235,-0.004165925195021451,-0.006138900552336879,-0.022348624,-0.0050246227,-0.007726613,0.005923082932186655,1.0,9,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-10,0.0037499380437197114,0.0037499380437197114,-0.005773735620925521,0.011397705933602528,0.005625843818482128,-0.0026685467,0.017186638,0.0074184076,0.012730447002430808,0.888888888888889,21,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-9,-0.0009066307101997832,-0.0009066307101997832,-0.020728176124270144,0.011723136353565108,0.006285147640105686,-0.012681768,0.017651068,0.008267144,0.012745942007417504,0.8070175438596491,19,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-8,-0.005222925857843135,-0.005222925857843135,-0.023074763817095605,0.007006426492774173,0.00039955975079203045,-0.014253001,0.010919729,0.0006904943,0.0162627791769155,0.8468468468468469,37,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-7,0.008155050626836715,0.008155050626836715,0.004884657660747291,0.010312936595090062,0.00926755762467279,0.0044681197,0.015638536,0.012106468,0.01581400817151364,0.8916666666666666,40,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-6,-0.007377275383518607,-0.007377275383518607,-0.013611261440275193,0.0037781526592075227,-0.01229871736948815,-0.007916411,0.006312576,-0.015656283,0.01276832871661603,0.90625,32,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-5,-0.0027804222239326357,-0.0027804222239326357,-0.011931987382700765,0.01279950185835118,-0.009208781147448322,-0.006792,0.019187177,-0.011678539,0.013276943381977721,0.8333333333333334,24,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-4,-0.00613604495585384,-0.00613604495585384,-0.019095271424853726,0.00809804457660605,-0.007410908019313843,-0.011588405,0.012477605,-0.009364096,0.01223854989509356,0.7936507936507935,21,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-3,-0.01712177577414865,-0.01712177577414865,-0.029747802024655386,0.0038792801257391952,-0.025496805423529764,-0.018721147,0.006456898,-0.03264648,0.013648328362348815,0.8602150537634409,31,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-2,-0.009173002255475553,-0.009173002255475553,-0.01814997024459048,0.0067348550139763414,-0.016103891535812518,-0.010955448,0.010532163,-0.02055477,0.011124603018691248,0.7666666666666666,20,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,-1,-0.00030033184028877675,-0.00030033184028877675,0.0021447322553204413,0.007541247267422989,-0.01058697504360976,0.0026335153,0.011682985,-0.013452719,0.010309172931580306,0.7222222222222222,18,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,0,-0.012523263396790016,-0.012523263396790016,-0.022023003937667544,-0.00788317653165146,-0.007663609721051044,-0.013548762,-0.010329609,-0.009689405,0.010554028845805558,0.9607843137254901,17,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,1,-0.006235706156405903,-0.006235706156405903,-0.023922500127931522,0.006601951213143965,-0.0013865695544301524,-0.014820629,0.010342493,-0.0016088301,0.009867942463180955,0.6805555555555555,24,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,2,-0.012456449416308527,-0.012456449416308527,-0.034056495546808556,0.0024122626283766485,-0.00572511533049368,-0.021606168,0.0043632793,-0.007193938,0.008258631173802065,0.7051282051282051,26,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,3,-0.014276364553365964,-0.014276364553365964,-0.03405809687022122,-0.0011453618397738949,-0.007625634950102779,-0.02160724,-0.00071389874,-0.0096405195,0.007706430379161927,0.9710144927536232,23,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,4,-0.008219918794479593,-0.008219918794479593,-0.022532723151615502,0.0017463441922805256,-0.0038733774241038028,-0.01389006,0.0034129296,-0.0048101535,0.004807899816104847,0.6851851851851851,18,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,5,-0.006965074429874924,-0.006965074429874924,-0.01737733469934855,0.0013580493758901886,-0.004875937966166409,-0.010438105,0.0028587843,-0.006100773,0.005383439586813107,0.6923076923076923,13,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,6,-0.008641592426814837,-0.008641592426814837,-0.018316721808848562,-0.0029264876418456168,-0.00468156782975033,-0.011067103,-0.0032557896,-0.005850556,0.005433236343904333,0.9047619047619048,7,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,7,-0.010793486403414937,-0.010793486403414937,-0.025455916689748975,-0.002023352706310304,-0.004901189814185533,-0.015847377,-0.0019669023,-0.0061332798,0.0034052496739190334,0.9523809523809523,7,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,8,-0.014497260728042992,-0.014497260728042992,-0.03332028848607253,-0.004035157881451868,-0.0061363358166045805,-0.021113217,-0.0048380014,-0.007723311,0.005786527883117758,1.0,9,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,9,-0.012780187500044416,-0.012780187500044416,-0.02901872792017288,-0.003594842314273663,-0.0057269922656867055,-0.018232971,-0.0042096158,-0.0071963537,0.006805844926092801,1.0,6,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,24,27,25.5,10,-0.011787382036235633,-0.011787382036235633,-0.026687128815300932,-0.003121060045171034,-0.0055539572482349335,-0.016671775,-0.0035334688,-0.006973602,0.006638295010105038,0.9444444444444443,12,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-10,0.00465745606117999,0.00465745606117999,-0.005881532536513402,0.008698147916399397,0.011155752803653976,-0.0027407256,0.013334029,0.014537184,0.021642201085515022,0.8641975308641975,27,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-9,0.007292169911308387,0.007292169911308387,0.001780747061315018,0.00799845527178356,0.012097307400826582,0.0023897972,0.012335479,0.015749268,0.01663113959287523,0.8780487804878049,41,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-8,0.0033356370524748207,0.0033356370524748207,-0.004659237578261088,0.007161124346074697,0.007505024389610854,-0.0019222992,0.011140503,0.009837518,0.016345029469530536,0.8916666666666666,40,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-7,0.01815752607161509,0.01815752607161509,0.01761520964614826,0.011937030325532203,0.0249203382431648,0.012992266,0.017956322,0.032256644,0.02028930874290116,0.8518518518518519,45,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-6,0.0022673108497685583,0.0022673108497685583,0.0007976030027203548,0.006609310387892887,-0.0006049808413075681,0.0017315021,0.010352994,-0.0006026734,0.020045421531290696,0.9733333333333333,50,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-5,0.0048629627959262175,0.0048629627959262175,0.0009139116924542904,0.01555584056366933,-0.001880863868344967,0.0018093801,0.023120819,-0.002245146,0.01795247340676107,0.8859649122807017,38,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-4,-0.0022371954425398255,-0.0022371954425398255,-0.010302918214730063,0.003702415848599248,-0.0001110839614886627,-0.005701205,0.00620449,3.3131197e-05,0.0158816067242456,0.8725490196078431,34,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-3,-0.006271929285349633,-0.006271929285349633,-0.015314245967954393,0.008146348723870683,-0.011647890611965188,-0.0090566985,0.012546542,-0.014818459,0.01408870014678396,0.8828828828828829,37,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-2,-0.0012505208668052434,-0.0012505208668052434,-0.006880614393686066,0.010729951674324131,-0.007600899881053794,-0.0034096926,0.01623367,-0.009608678,0.014441006151858681,0.8106060606060606,44,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,-1,0.004233578180211505,0.004233578180211505,0.0033933329939891017,0.010767761673428366,-0.0014603601267829526,0.0034695559,0.016287629,-0.0017038224,0.00817988973463665,0.7777777777777777,42,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,0,-0.0137578400186946,-0.0137578400186946,-0.02390624074054293,-0.008688502607776228,-0.008678776707764643,-0.014809743,-0.01147891,-0.010996252,0.008050419688644582,0.9333333333333333,60,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,1,-0.004870461385291364,-0.004870461385291364,-0.020831612635158772,0.007013632559515915,-0.00079340408023124,-0.012751028,0.010930014,-0.00084523484,0.007874930049334912,0.6767676767676767,33,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,2,-0.012080246583109078,-0.012080246583109078,-0.032828536833573486,0.001124313262724375,-0.0045365161784781186,-0.02078395,0.0025252134,-0.005663827,0.006295276773645949,0.7816091954022988,29,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,3,-0.011130504388856991,-0.011130504388856991,-0.025080868972796783,-0.0024529098015665415,-0.005857734392207647,-0.015596253,-0.0025799344,-0.007364661,0.005523814285276256,0.9555555555555556,30,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,4,-0.010112455362665099,-0.010112455362665099,-0.027488176765149464,-0.0005394946959303485,-0.0023096946269154815,-0.01720814,0.00015074993,-0.0027971896,0.007246479234895733,0.8833333333333334,20,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,5,-0.010996628616108733,-0.010996628616108733,-0.027831809660203165,-0.0013049364587950389,-0.0038531397293279984,-0.017438231,-0.00094163185,-0.004784101,0.007321385212324272,0.8985507246376813,23,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,6,-0.006225217393692921,-0.006225217393692921,-0.010929216502638341,-0.0032639860355408896,-0.004482449642899532,-0.006120563,-0.0037374422,-0.005594226,0.006307813019868696,0.9135802469135803,27,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,7,-0.008060380988923114,-0.008060380988923114,-0.015684072016639128,-0.003803388995216378,-0.004693681954913836,-0.009304328,-0.004507238,-0.00586615,0.006348102806848284,0.9444444444444445,12,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,8,-0.00821536749332263,-0.00821536749332263,-0.015367973533697179,-0.003798800256289259,-0.0054793286899814525,-0.009092675,-0.0045006895,-0.0068775313,0.005651106511052635,0.9743589743589743,13,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,9,-0.011097850787713097,-0.011097850787713097,-0.0237933087977033,-0.004059845913043795,-0.005440397652392199,-0.014734126,-0.0048732343,-0.006827414,0.006923037589886025,1.0,8,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,27,30,28.5,10,-0.011453187506705674,-0.011453187506705674,-0.024341253011098615,-0.004347064454479761,-0.005671245054538647,-0.015101019,-0.0052831313,-0.0071245898,0.007620816188120114,0.9814814814814815,18,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-10,-0.015144459719109028,-0.015144459719109028,-0.015828746064251432,-0.025146050972980654,-0.004458582120095,-0.013068822,-0.0315043,-0.0053630252,0.005412714225947416,0.9444444444444443,12,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-9,-0.012582030071650428,-0.012582030071650428,-0.009907067776382287,-0.02354703187419179,-0.004291990564377202,-0.008020757,-0.02942039,-0.0051507475,0.005460379281709034,0.90625,32,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-8,-0.016900272018128413,-0.016900272018128413,-0.015706342224681667,-0.030631233788375616,-0.0043632400413279515,-0.012964477,-0.038652826,-0.0052415365,0.004839785151407436,0.8916666666666666,40,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-7,-0.016680584727573396,-0.016680584727573396,-0.021380696854595267,-0.023783999077825375,-0.004877058250299539,-0.017801708,-0.029729215,-0.0058962647,0.006695422783941178,0.9298245614035089,38,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-6,-0.019878183548787717,-0.019878183548787717,-0.03006004807314813,-0.02556774483137921,-0.004006757741835805,-0.025200611,-0.032053873,-0.004787292,0.006149647613169966,0.9398907103825137,61,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-5,-0.02775354067167046,-0.02775354067167046,-0.04162902586148636,-0.0315379804345404,-0.010093615718984617,-0.035062842,-0.039834537,-0.012543418,0.006400100698063385,0.9966666666666667,100,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-4,-0.03030241419947466,-0.03030241419947466,-0.043185768942537665,-0.029890126488727863,-0.017831347167158444,-0.03638992,-0.037686985,-0.022403156,0.007098008389182217,1.0,117,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-3,-0.027354982056980677,-0.027354982056980677,-0.043290300756764294,-0.02524697096284438,-0.01352767445133336,-0.036479034,-0.031635825,-0.016919238,0.008610297182777647,0.997245179063361,121,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-2,-0.03922229916390826,-0.03922229916390826,-0.05929637751598766,-0.034580068611654455,-0.023790451364082664,-0.050123766,-0.043799117,-0.029996496,0.011317448383368926,0.9947916666666666,128,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,-1,-0.06900158218681937,-0.06900158218681937,-0.08741564565242942,-0.051314160377477505,-0.0682749405305512,-0.07409466,-0.065607704,-0.08668048,0.019042830083252596,1.0,90,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,0,-0.04126231156191476,-0.04126231156191476,-0.05697670841394822,-0.036597591103600585,-0.030212635168195487,-0.048146315,-0.046428442,-0.038179908,0.008027704964593726,1.0,188,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,1,-0.037246381929391385,-0.037246381929391385,-0.052226404709758895,-0.029691237276808828,-0.029821503801606426,-0.044096813,-0.037427783,-0.037681513,,1.0,1,False
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,2,-0.029369923627093203,-0.029369923627093203,-0.05409074511825501,-0.01649202671537729,-0.017526999047647304,-0.04568611,-0.020226005,-0.022015344,,1.0,1,False
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,3,-0.02036140324401156,-0.02036140324401156,-0.02951701466266008,-0.017056169797234455,-0.014511025272140151,-0.02473769,-0.020961221,-0.018172266,0.008763157146705882,0.9333333333333332,5,False
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,4,-0.011067551028392339,-0.011067551028392339,-0.014103062361116418,-0.011140100693629404,-0.007959490030431195,-0.011597726,-0.013251146,-0.009824027,0.008922823063929029,0.8333333333333333,2,False
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,0,3,1.5,5,-0.011758708327710357,-0.011758708327710357,-0.010201906709694333,-0.015475739409236786,-0.009598478864199955,-0.008272099,-0.018901536,-0.011912495,0.008195375256042279,0.8333333333333333,2,False
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,3,6,4.5,-10,-0.013904394885607142,-0.013904394885607142,-0.02421053343964434,-0.013360219884033134,-0.004142431333143945,-0.020214062,-0.016144501,-0.004960173,0.012020325601577142,0.8888888888888888,9,False
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,3,6,4.5,-9,-0.014603646590225212,-0.014603646590225212,-0.023401326953923742,-0.013124101726199506,-0.0072855110905523865,-0.019524237,-0.01583678,-0.008965216,0.013316748195662542,0.9411764705882353,17,True
0--30s,train2000_2018_test2019_2021,2000-2018,2019-2021,3,6,4.5,-8,-0.016460212019599293,-0.016460212019599293,-0.02142920457696943,-0.016682126053501306,-0.011269305428327145,-0.017843056,-0.020473752,-0.014041532,0.010467008798295778,0.9540229885057472,29,True
